rental_date,amount,customer_name,email,film_title,release_year,rental_rate,film_length,rating
2005-07-07 09:39:18,1.99,Ross Grey,ross.grey@sakilacustomer.org,Rocketeer Mother,2006,0.99,178,PG-13
2005-07-08 06:27:48,3.99,Ross Grey,ross.grey@sakilacustomer.org,Unbreakable Karate,2006,0.99,62,G
2005-07-10 22:16:08,6.99,Ross Grey,ross.grey@sakilacustomer.org,Galaxy Sweethearts,2006,4.99,128,R
2005-07-11 05:45:59,2.99,Ross Grey,ross.grey@sakilacustomer.org,Reservoir Adaptation,2006,2.99,61,PG-13
2005-07-11 10:29:21,2.99,Ross Grey,ross.grey@sakilacustomer.org,Bed Highball,2006,2.99,106,NC-17
2005-07-28 00:27:17,0.99,Ross Grey,ross.grey@sakilacustomer.org,Dancing Fever,2006,0.99,144,G
2005-07-29 20:35:37,4.99,Ross Grey,ross.grey@sakilacustomer.org,Kissing Dolls,2006,4.99,141,R
2005-07-29 22:52:34,3.99,Ross Grey,ross.grey@sakilacustomer.org,Rushmore Mermaid,2006,2.99,150,PG-13
2005-07-30 12:38:00,0.99,Ross Grey,ross.grey@sakilacustomer.org,Virginian Pluto,2006,0.99,164,R
2005-07-30 13:50:52,3.99,Ross Grey,ross.grey@sakilacustomer.org,Grapes Fury,2006,0.99,155,G
2005-07-30 22:25:39,5.99,Ross Grey,ross.grey@sakilacustomer.org,Willow Tracy,2006,2.99,137,R
2005-07-31 03:47:12,4.99,Ross Grey,ross.grey@sakilacustomer.org,Virtual Spoilers,2006,4.99,144,NC-17
2005-07-31 13:10:45,0.99,Ross Grey,ross.grey@sakilacustomer.org,Factory Dragon,2006,0.99,144,PG-13
2005-07-07 11:36:20,2.99,Virgil Wofford,virgil.wofford@sakilacustomer.org,Hook Chariots,2006,0.99,49,G
2005-07-07 13:41:58,2.99,Virgil Wofford,virgil.wofford@sakilacustomer.org,Cause Date,2006,2.99,179,R
2005-07-07 18:39:56,4.99,Virgil Wofford,virgil.wofford@sakilacustomer.org,Potluck Mixed,2006,2.99,179,G
2005-07-08 07:44:49,0.99,Virgil Wofford,virgil.wofford@sakilacustomer.org,Bull Shawshank,2006,0.99,125,NC-17
2005-07-08 10:13:08,5.99,Virgil Wofford,virgil.wofford@sakilacustomer.org,Saturn Name,2006,4.99,182,R
2005-07-08 17:12:51,8.99,Virgil Wofford,virgil.wofford@sakilacustomer.org,Core Suit,2006,2.99,92,PG-13
2005-07-08 18:07:35,1.99,Virgil Wofford,virgil.wofford@sakilacustomer.org,Orange Grapes,2006,0.99,76,PG-13
2005-07-10 01:13:52,4.99,Virgil Wofford,virgil.wofford@sakilacustomer.org,Hellfighters Sierra,2006,2.99,75,PG
2005-07-10 10:26:14,4.99,Virgil Wofford,virgil.wofford@sakilacustomer.org,Clash Freddy,2006,2.99,81,G
2005-07-10 15:27:56,2.99,Virgil Wofford,virgil.wofford@sakilacustomer.org,Goldmine Tycoon,2006,0.99,153,R
2005-07-27 03:31:48,7.99,Virgil Wofford,virgil.wofford@sakilacustomer.org,Smile Earring,2006,2.99,60,G
2005-07-28 07:14:43,2.99,Virgil Wofford,virgil.wofford@sakilacustomer.org,Spy Mile,2006,2.99,112,PG-13
2005-07-30 15:15:19,2.99,Virgil Wofford,virgil.wofford@sakilacustomer.org,Spiking Element,2006,2.99,79,G
2005-07-30 22:02:34,1.99,Virgil Wofford,virgil.wofford@sakilacustomer.org,Academy Dinosaur,2006,0.99,86,PG
2005-07-06 13:07:27,0.99,Andy Vanhorn,andy.vanhorn@sakilacustomer.org,Dances None,2006,0.99,58,NC-17
2005-07-12 09:18:35,5.99,Andy Vanhorn,andy.vanhorn@sakilacustomer.org,None Spiking,2006,0.99,83,NC-17
2005-07-27 06:13:13,4.99,Andy Vanhorn,andy.vanhorn@sakilacustomer.org,Raging Airplane,2006,4.99,154,R
2005-07-27 13:02:54,6.99,Andy Vanhorn,andy.vanhorn@sakilacustomer.org,National Story,2006,2.99,92,NC-17
2005-07-27 16:44:34,5.99,Andy Vanhorn,andy.vanhorn@sakilacustomer.org,Darn Forrester,2006,4.99,185,G
2005-07-27 22:53:52,2.99,Andy Vanhorn,andy.vanhorn@sakilacustomer.org,Clash Freddy,2006,2.99,81,G
2005-07-29 03:22:15,5.99,Andy Vanhorn,andy.vanhorn@sakilacustomer.org,Center Dinosaur,2006,4.99,152,PG
2005-07-29 11:16:29,2.99,Andy Vanhorn,andy.vanhorn@sakilacustomer.org,Full Flatliners,2006,2.99,94,PG
2005-07-29 20:14:25,6.99,Andy Vanhorn,andy.vanhorn@sakilacustomer.org,Silverado Goldfinger,2006,4.99,74,PG
2005-07-31 09:48:41,9.99,Andy Vanhorn,andy.vanhorn@sakilacustomer.org,Mission Zoolander,2006,4.99,164,PG-13
2005-07-06 13:46:36,2.99,Marshall Thorn,marshall.thorn@sakilacustomer.org,Chariots Conspiracy,2006,2.99,71,R
2005-07-06 16:34:32,4.99,Marshall Thorn,marshall.thorn@sakilacustomer.org,Pluto Oleander,2006,4.99,84,R
2005-07-06 23:33:41,9.99,Marshall Thorn,marshall.thorn@sakilacustomer.org,Cat Coneheads,2006,4.99,112,G
2005-07-08 00:07:18,4.99,Marshall Thorn,marshall.thorn@sakilacustomer.org,Witches Panic,2006,4.99,100,NC-17
2005-07-09 22:56:53,0.99,Marshall Thorn,marshall.thorn@sakilacustomer.org,Crooked Frogmen,2006,0.99,143,PG-13
2005-07-09 23:45:15,5.99,Marshall Thorn,marshall.thorn@sakilacustomer.org,Queen Luke,2006,4.99,163,PG
2005-07-10 12:15:33,7.99,Marshall Thorn,marshall.thorn@sakilacustomer.org,Yentl Idaho,2006,4.99,86,R
2005-07-12 12:14:42,6.99,Marshall Thorn,marshall.thorn@sakilacustomer.org,Neighbors Charade,2006,0.99,161,R
2005-07-27 16:17:55,5.99,Marshall Thorn,marshall.thorn@sakilacustomer.org,Mummy Creatures,2006,0.99,160,NC-17
2005-07-29 11:38:22,7.99,Marshall Thorn,marshall.thorn@sakilacustomer.org,Garden Island,2006,4.99,80,G
2005-07-31 01:57:34,7.99,Marshall Thorn,marshall.thorn@sakilacustomer.org,Jericho Mulan,2006,2.99,171,NC-17
2005-07-31 11:17:22,1.99,Marshall Thorn,marshall.thorn@sakilacustomer.org,Rear Trading,2006,0.99,97,NC-17
2005-07-06 12:00:18,2.99,Salvador Teel,salvador.teel@sakilacustomer.org,Fireball Philadelphia,2006,0.99,148,PG
2005-07-06 19:04:24,7.99,Salvador Teel,salvador.teel@sakilacustomer.org,Anything Savannah,2006,2.99,82,R
2005-07-07 21:48:16,0.99,Salvador Teel,salvador.teel@sakilacustomer.org,Mulan Moon,2006,0.99,160,G
2005-07-09 00:15:50,0.99,Salvador Teel,salvador.teel@sakilacustomer.org,Reunion Witches,2006,0.99,63,R
2005-07-26 23:55:13,0.99,Salvador Teel,salvador.teel@sakilacustomer.org,Downhill Enough,2006,0.99,47,G
2005-07-27 08:26:12,2.99,Salvador Teel,salvador.teel@sakilacustomer.org,Sweet Brotherhood,2006,2.99,185,R
2005-07-27 15:18:42,4.99,Salvador Teel,salvador.teel@sakilacustomer.org,Pure Runner,2006,2.99,121,NC-17
2005-07-28 02:09:45,4.99,Salvador Teel,salvador.teel@sakilacustomer.org,Ghost Groundhog,2006,4.99,85,G
2005-07-30 00:16:02,4.99,Salvador Teel,salvador.teel@sakilacustomer.org,Outlaw Hanky,2006,4.99,148,PG-13
2005-07-30 22:10:17,3.99,Salvador Teel,salvador.teel@sakilacustomer.org,Cider Desire,2006,2.99,101,PG
2005-07-31 08:25:13,5.99,Salvador Teel,salvador.teel@sakilacustomer.org,Birch Antitrust,2006,4.99,162,PG
2005-07-31 19:53:15,2.99,Salvador Teel,salvador.teel@sakilacustomer.org,Unfaithful Kill,2006,2.99,78,R
2005-07-07 09:03:51,4.99,Perry Swafford,perry.swafford@sakilacustomer.org,Elizabeth Shane,2006,4.99,152,NC-17
2005-07-08 06:01:56,4.99,Perry Swafford,perry.swafford@sakilacustomer.org,Vanilla Day,2006,4.99,122,NC-17
2005-07-08 10:41:06,9.99,Perry Swafford,perry.swafford@sakilacustomer.org,Calendar Gunfight,2006,4.99,120,NC-17
2005-07-09 15:08:21,2.99,Perry Swafford,perry.swafford@sakilacustomer.org,Dinosaur Secretary,2006,2.99,63,R
2005-07-10 23:13:45,4.99,Perry Swafford,perry.swafford@sakilacustomer.org,Videotape Arsenic,2006,4.99,145,NC-17
2005-07-12 14:04:01,6.99,Perry Swafford,perry.swafford@sakilacustomer.org,Flight Lies,2006,4.99,179,R
2005-07-27 06:25:06,2.99,Perry Swafford,perry.swafford@sakilacustomer.org,Network Peak,2006,2.99,75,PG-13
2005-07-27 15:49:45,4.99,Perry Swafford,perry.swafford@sakilacustomer.org,Shakespeare Saddle,2006,2.99,60,PG-13
2005-07-27 16:38:24,4.99,Perry Swafford,perry.swafford@sakilacustomer.org,League Hellfighters,2006,4.99,110,PG-13
2005-07-29 04:52:10,2.99,Perry Swafford,perry.swafford@sakilacustomer.org,Agent Truman,2006,2.99,169,PG
2005-07-30 20:25:24,8.99,Perry Swafford,perry.swafford@sakilacustomer.org,Mermaid Insects,2006,4.99,104,NC-17
2005-07-31 03:17:16,3.99,Perry Swafford,perry.swafford@sakilacustomer.org,Killer Innocent,2006,2.99,161,R
2005-07-31 13:03:24,6.99,Perry Swafford,perry.swafford@sakilacustomer.org,Redemption Comforts,2006,2.99,179,NC-17
2005-07-05 23:30:36,6.99,Kirk Stclair,kirk.stclair@sakilacustomer.org,Galaxy Sweethearts,2006,4.99,128,R
2005-07-06 11:33:55,4.99,Kirk Stclair,kirk.stclair@sakilacustomer.org,Raging Airplane,2006,4.99,154,R
2005-07-09 19:12:57,2.99,Kirk Stclair,kirk.stclair@sakilacustomer.org,Alley Evolution,2006,2.99,180,NC-17
2005-07-12 12:01:07,2.99,Kirk Stclair,kirk.stclair@sakilacustomer.org,Sinners Atlantis,2006,2.99,126,PG-13
2005-07-31 10:25:21,2.99,Kirk Stclair,kirk.stclair@sakilacustomer.org,Mask Peach,2006,2.99,123,NC-17
2005-07-31 14:09:48,2.99,Kirk Stclair,kirk.stclair@sakilacustomer.org,Menagerie Rushmore,2006,2.99,147,G
2005-07-06 02:54:36,2.99,Sergio Stanfield,sergio.stanfield@sakilacustomer.org,Glory Tracy,2006,2.99,115,PG-13
2005-07-06 22:47:59,0.99,Sergio Stanfield,sergio.stanfield@sakilacustomer.org,Bonnie Holocaust,2006,0.99,63,G
2005-07-09 13:22:08,3.99,Sergio Stanfield,sergio.stanfield@sakilacustomer.org,Analyze Hoosiers,2006,2.99,181,R
2005-07-12 10:00:44,0.99,Sergio Stanfield,sergio.stanfield@sakilacustomer.org,Room Roman,2006,0.99,60,PG
2005-07-12 11:29:14,6.99,Sergio Stanfield,sergio.stanfield@sakilacustomer.org,Opus Ice,2006,4.99,102,R
2005-07-27 20:16:59,8.99,Sergio Stanfield,sergio.stanfield@sakilacustomer.org,Flamingos Connecticut,2006,4.99,80,PG-13
2005-07-29 20:07:06,5.99,Sergio Stanfield,sergio.stanfield@sakilacustomer.org,Fury Murder,2006,0.99,178,PG-13
2005-07-31 08:25:21,6.99,Sergio Stanfield,sergio.stanfield@sakilacustomer.org,Enemy Odds,2006,4.99,77,NC-17
2005-07-31 10:22:15,4.99,Sergio Stanfield,sergio.stanfield@sakilacustomer.org,Titans Jerk,2006,4.99,91,PG
2005-07-31 14:43:34,5.99,Sergio Stanfield,sergio.stanfield@sakilacustomer.org,Metal Armageddon,2006,2.99,161,PG-13
2005-07-06 06:19:43,4.99,Marion Ocampo,marion.ocampo@sakilacustomer.org,Scarface Bang,2006,4.99,102,PG-13
2005-07-07 06:25:11,0.99,Marion Ocampo,marion.ocampo@sakilacustomer.org,Oklahoma Jumanji,2006,0.99,58,PG
2005-07-07 11:32:45,5.99,Marion Ocampo,marion.ocampo@sakilacustomer.org,Dozen Lion,2006,4.99,177,NC-17
2005-07-09 10:53:59,2.99,Marion Ocampo,marion.ocampo@sakilacustomer.org,Sinners Atlantis,2006,2.99,126,PG-13
2005-07-09 17:00:49,4.99,Marion Ocampo,marion.ocampo@sakilacustomer.org,League Hellfighters,2006,4.99,110,PG-13
2005-07-11 21:19:01,4.99,Marion Ocampo,marion.ocampo@sakilacustomer.org,Slacker Liaisons,2006,4.99,179,R
2005-07-27 15:31:28,2.99,Marion Ocampo,marion.ocampo@sakilacustomer.org,Family Sweet,2006,0.99,155,R
2005-07-28 11:20:36,2.99,Marion Ocampo,marion.ocampo@sakilacustomer.org,Murder Antitrust,2006,2.99,166,PG
2005-07-29 07:00:47,4.99,Marion Ocampo,marion.ocampo@sakilacustomer.org,Roses Treasure,2006,4.99,162,PG-13
2005-07-29 07:11:49,2.99,Marion Ocampo,marion.ocampo@sakilacustomer.org,Lovely Jingle,2006,2.99,65,PG
2005-07-29 10:09:43,2.99,Marion Ocampo,marion.ocampo@sakilacustomer.org,Drumline Cyclone,2006,0.99,110,G
2005-07-29 19:45:33,2.99,Marion Ocampo,marion.ocampo@sakilacustomer.org,Island Exorcist,2006,2.99,84,NC-17
2005-07-30 17:30:03,2.99,Marion Ocampo,marion.ocampo@sakilacustomer.org,Speakeasy Date,2006,2.99,165,PG-13
2005-07-30 18:57:29,4.99,Marion Ocampo,marion.ocampo@sakilacustomer.org,West Lion,2006,4.99,159,G
2005-07-09 00:44:33,2.99,Tracy Herrmann,tracy.herrmann@sakilacustomer.org,Scissorhands Slums,2006,2.99,147,G
2005-07-10 23:14:29,0.99,Tracy Herrmann,tracy.herrmann@sakilacustomer.org,Magnolia Forrester,2006,0.99,171,PG-13
2005-07-11 10:53:49,4.99,Tracy Herrmann,tracy.herrmann@sakilacustomer.org,Bikini Borrowers,2006,4.99,142,NC-17
2005-07-11 15:00:05,3.99,Tracy Herrmann,tracy.herrmann@sakilacustomer.org,Maguire Apache,2006,2.99,74,NC-17
2005-07-27 10:44:09,0.99,Tracy Herrmann,tracy.herrmann@sakilacustomer.org,Roxanne Rebel,2006,0.99,171,R
2005-07-27 17:27:27,3.99,Tracy Herrmann,tracy.herrmann@sakilacustomer.org,Strictly Scarface,2006,2.99,144,PG-13
2005-07-28 13:06:16,9.99,Tracy Herrmann,tracy.herrmann@sakilacustomer.org,Backlash Undefeated,2006,4.99,118,PG-13
2005-07-28 17:04:15,0.99,Tracy Herrmann,tracy.herrmann@sakilacustomer.org,Talented Homicide,2006,0.99,173,PG
2005-07-29 05:24:02,3.99,Tracy Herrmann,tracy.herrmann@sakilacustomer.org,Doom Dancing,2006,0.99,68,R
2005-07-30 10:58:16,4.99,Tracy Herrmann,tracy.herrmann@sakilacustomer.org,Something Duck,2006,4.99,180,NC-17
2005-07-08 10:45:13,4.99,Seth Hannon,seth.hannon@sakilacustomer.org,Center Dinosaur,2006,4.99,152,PG
2005-07-08 12:04:53,2.99,Seth Hannon,seth.hannon@sakilacustomer.org,Barefoot Manchurian,2006,2.99,129,G
2005-07-08 12:42:27,4.99,Seth Hannon,seth.hannon@sakilacustomer.org,Soldiers Evolution,2006,4.99,185,R
2005-07-09 09:08:53,0.99,Seth Hannon,seth.hannon@sakilacustomer.org,Bedazzled Married,2006,0.99,73,PG
2005-07-10 02:11:13,2.99,Seth Hannon,seth.hannon@sakilacustomer.org,Gleaming Jawbreaker,2006,2.99,89,NC-17
2005-07-11 01:03:38,4.99,Seth Hannon,seth.hannon@sakilacustomer.org,Show Lord,2006,4.99,167,PG-13
2005-07-11 14:08:27,4.99,Seth Hannon,seth.hannon@sakilacustomer.org,Madre Gables,2006,2.99,98,PG-13
2005-07-12 02:28:40,4.99,Seth Hannon,seth.hannon@sakilacustomer.org,Bucket Brotherhood,2006,4.99,133,PG
2005-07-27 01:56:01,4.99,Seth Hannon,seth.hannon@sakilacustomer.org,Paths Control,2006,4.99,118,PG
2005-07-28 02:28:30,2.99,Seth Hannon,seth.hannon@sakilacustomer.org,Fish Opus,2006,2.99,125,R
2005-07-28 22:52:58,5.99,Seth Hannon,seth.hannon@sakilacustomer.org,Suspects Quills,2006,2.99,47,PG
2005-07-29 21:25:22,4.99,Seth Hannon,seth.hannon@sakilacustomer.org,Doubtfire Labyrinth,2006,4.99,154,R
2005-07-30 09:44:15,0.99,Seth Hannon,seth.hannon@sakilacustomer.org,Wolves Desire,2006,0.99,55,NC-17
2005-07-31 13:56:24,4.99,Seth Hannon,seth.hannon@sakilacustomer.org,California Birds,2006,4.99,75,NC-17
2005-07-06 07:03:52,0.99,Kent Arsenault,kent.arsenault@sakilacustomer.org,Roman Punk,2006,0.99,81,NC-17
2005-07-07 20:45:51,11.99,Kent Arsenault,kent.arsenault@sakilacustomer.org,Mine Titans,2006,4.99,166,PG-13
2005-07-08 06:05:06,6.99,Kent Arsenault,kent.arsenault@sakilacustomer.org,Crusade Honey,2006,2.99,112,R
2005-07-10 10:06:29,5.99,Kent Arsenault,kent.arsenault@sakilacustomer.org,Inch Jet,2006,4.99,167,NC-17
2005-07-10 12:43:22,6.99,Kent Arsenault,kent.arsenault@sakilacustomer.org,Connecticut Tramp,2006,4.99,172,R
2005-07-27 05:53:50,8.99,Kent Arsenault,kent.arsenault@sakilacustomer.org,Cat Coneheads,2006,4.99,112,G
2005-07-27 09:21:22,2.99,Kent Arsenault,kent.arsenault@sakilacustomer.org,Operation Operation,2006,2.99,156,G
2005-07-27 20:38:40,4.99,Kent Arsenault,kent.arsenault@sakilacustomer.org,Telemark Heartbreakers,2006,2.99,152,PG-13
2005-07-27 21:53:21,3.99,Kent Arsenault,kent.arsenault@sakilacustomer.org,Groove Fiction,2006,0.99,111,NC-17
2005-07-28 05:25:55,0.99,Kent Arsenault,kent.arsenault@sakilacustomer.org,Streak Ridgemont,2006,0.99,132,PG-13
2005-07-28 15:02:25,4.99,Kent Arsenault,kent.arsenault@sakilacustomer.org,Harper Dying,2006,0.99,52,G
2005-07-28 20:48:12,3.99,Kent Arsenault,kent.arsenault@sakilacustomer.org,Gunfighter Mussolini,2006,2.99,127,PG-13
2005-07-29 15:39:38,5.99,Kent Arsenault,kent.arsenault@sakilacustomer.org,Slacker Liaisons,2006,4.99,179,R
2005-07-29 22:14:26,4.99,Kent Arsenault,kent.arsenault@sakilacustomer.org,Pirates Roxanne,2006,0.99,100,PG
2005-07-31 06:48:33,0.99,Kent Arsenault,kent.arsenault@sakilacustomer.org,Blade Polish,2006,0.99,114,PG-13
2005-07-06 02:51:37,2.99,Terrance Roush,terrance.roush@sakilacustomer.org,Crusade Honey,2006,2.99,112,R
2005-07-06 22:58:31,11.99,Terrance Roush,terrance.roush@sakilacustomer.org,Midsummer Groundhog,2006,4.99,48,G
2005-07-07 07:37:03,1.99,Terrance Roush,terrance.roush@sakilacustomer.org,Feud Frogmen,2006,0.99,98,R
2005-07-07 08:26:39,9.99,Terrance Roush,terrance.roush@sakilacustomer.org,Pelican Comforts,2006,4.99,48,PG
2005-07-07 23:50:14,0.99,Terrance Roush,terrance.roush@sakilacustomer.org,Tootsie Pilot,2006,0.99,157,PG
2005-07-08 02:48:36,2.99,Terrance Roush,terrance.roush@sakilacustomer.org,Circus Youth,2006,2.99,90,PG-13
2005-07-26 23:15:50,0.99,Terrance Roush,terrance.roush@sakilacustomer.org,Groove Fiction,2006,0.99,111,NC-17
2005-07-27 07:59:24,0.99,Terrance Roush,terrance.roush@sakilacustomer.org,Armageddon Lost,2006,0.99,99,G
2005-07-27 11:50:34,3.99,Terrance Roush,terrance.roush@sakilacustomer.org,Candidate Perdition,2006,2.99,70,R
2005-07-27 14:58:40,4.99,Terrance Roush,terrance.roush@sakilacustomer.org,Peak Forever,2006,4.99,80,PG
2005-07-29 18:23:34,2.99,Terrance Roush,terrance.roush@sakilacustomer.org,Trojan Tomorrow,2006,2.99,52,PG
2005-07-29 19:55:34,0.99,Terrance Roush,terrance.roush@sakilacustomer.org,Annie Identity,2006,0.99,86,G
2005-07-30 15:02:30,4.99,Terrance Roush,terrance.roush@sakilacustomer.org,Shawshank Bubble,2006,4.99,80,PG
2005-07-30 21:36:04,3.99,Terrance Roush,terrance.roush@sakilacustomer.org,Effect Gladiator,2006,0.99,107,PG
2005-07-31 06:20:58,6.99,Terrance Roush,terrance.roush@sakilacustomer.org,Videotape Arsenic,2006,4.99,145,NC-17
2005-07-06 01:51:42,2.99,Rene Mcalister,rene.mcalister@sakilacustomer.org,Warlock Werewolf,2006,2.99,83,G
2005-07-07 04:51:44,2.99,Rene Mcalister,rene.mcalister@sakilacustomer.org,Horn Working,2006,2.99,95,PG
2005-07-07 15:09:31,3.99,Rene Mcalister,rene.mcalister@sakilacustomer.org,Downhill Enough,2006,0.99,47,G
2005-07-08 08:03:22,0.99,Rene Mcalister,rene.mcalister@sakilacustomer.org,Translation Summer,2006,0.99,168,PG-13
2005-07-08 16:06:55,4.99,Rene Mcalister,rene.mcalister@sakilacustomer.org,Handicap Boondock,2006,0.99,108,R
2005-07-08 19:10:52,0.99,Rene Mcalister,rene.mcalister@sakilacustomer.org,Timberland Sky,2006,0.99,69,G
2005-07-11 22:14:57,2.99,Rene Mcalister,rene.mcalister@sakilacustomer.org,Chariots Conspiracy,2006,2.99,71,R
2005-07-12 13:58:27,2.99,Rene Mcalister,rene.mcalister@sakilacustomer.org,Core Suit,2006,2.99,92,PG-13
2005-07-28 13:34:34,4.99,Rene Mcalister,rene.mcalister@sakilacustomer.org,Bowfinger Gables,2006,4.99,72,NC-17
2005-07-29 09:07:03,2.99,Rene Mcalister,rene.mcalister@sakilacustomer.org,Happiness United,2006,2.99,100,G
2005-07-30 17:42:38,6.99,Rene Mcalister,rene.mcalister@sakilacustomer.org,English Bulworth,2006,0.99,51,PG-13
2005-07-30 23:31:31,6.99,Rene Mcalister,rene.mcalister@sakilacustomer.org,Dream Pickup,2006,2.99,135,PG
2005-07-05 22:59:53,0.99,Eduardo Hiatt,eduardo.hiatt@sakilacustomer.org,Amadeus Holy,2006,0.99,113,PG
2005-07-06 02:17:54,4.99,Eduardo Hiatt,eduardo.hiatt@sakilacustomer.org,Daughter Madigan,2006,4.99,59,PG-13
2005-07-06 22:08:53,2.99,Eduardo Hiatt,eduardo.hiatt@sakilacustomer.org,Image Princess,2006,2.99,178,PG-13
2005-07-07 02:52:52,5.99,Eduardo Hiatt,eduardo.hiatt@sakilacustomer.org,Strangelove Desire,2006,0.99,103,NC-17
2005-07-07 08:58:23,3.99,Eduardo Hiatt,eduardo.hiatt@sakilacustomer.org,Atlantis Cause,2006,2.99,170,G
2005-07-09 19:19:09,2.99,Eduardo Hiatt,eduardo.hiatt@sakilacustomer.org,Clones Pinocchio,2006,2.99,124,R
2005-07-12 01:35:40,6.99,Eduardo Hiatt,eduardo.hiatt@sakilacustomer.org,Candidate Perdition,2006,2.99,70,R
2005-07-27 21:24:33,8.99,Eduardo Hiatt,eduardo.hiatt@sakilacustomer.org,Gunfighter Mussolini,2006,2.99,127,PG-13
2005-07-29 11:37:30,1.99,Eduardo Hiatt,eduardo.hiatt@sakilacustomer.org,Gathering Calendar,2006,0.99,176,PG-13
2005-07-29 13:07:07,2.99,Eduardo Hiatt,eduardo.hiatt@sakilacustomer.org,Party Knock,2006,2.99,107,PG
2005-07-29 22:14:56,5.99,Eduardo Hiatt,eduardo.hiatt@sakilacustomer.org,Bulworth Commandments,2006,2.99,61,G
2005-07-31 01:46:24,7.99,Eduardo Hiatt,eduardo.hiatt@sakilacustomer.org,Sagebrush Clueless,2006,2.99,106,G
2005-07-31 07:24:35,3.99,Eduardo Hiatt,eduardo.hiatt@sakilacustomer.org,Sassy Packer,2006,0.99,154,G
2005-07-31 11:04:20,4.99,Eduardo Hiatt,eduardo.hiatt@sakilacustomer.org,Intolerable Intentions,2006,4.99,63,PG-13
2005-07-06 14:02:26,9.99,Terrence Gunderson,terrence.gunderson@sakilacustomer.org,Secrets Paradise,2006,4.99,109,G
2005-07-07 01:08:18,4.99,Terrence Gunderson,terrence.gunderson@sakilacustomer.org,Platoon Instinct,2006,4.99,132,PG-13
2005-07-07 13:39:00,4.99,Terrence Gunderson,terrence.gunderson@sakilacustomer.org,Trading Pinocchio,2006,4.99,170,PG
2005-07-08 15:44:05,2.99,Terrence Gunderson,terrence.gunderson@sakilacustomer.org,Vacation Boondock,2006,2.99,145,R
2005-07-10 06:15:45,1.99,Terrence Gunderson,terrence.gunderson@sakilacustomer.org,Impact Aladdin,2006,0.99,180,PG-13
2005-07-10 23:18:20,1.99,Terrence Gunderson,terrence.gunderson@sakilacustomer.org,Roxanne Rebel,2006,0.99,171,R
2005-07-11 07:03:19,6.99,Terrence Gunderson,terrence.gunderson@sakilacustomer.org,Scalawag Duck,2006,4.99,183,NC-17
2005-07-12 12:50:24,6.99,Terrence Gunderson,terrence.gunderson@sakilacustomer.org,Gangs Pride,2006,2.99,185,PG-13
2005-07-27 04:39:46,4.99,Terrence Gunderson,terrence.gunderson@sakilacustomer.org,Others Soup,2006,2.99,118,PG
2005-07-27 12:59:10,0.99,Terrence Gunderson,terrence.gunderson@sakilacustomer.org,Storm Happiness,2006,0.99,57,NC-17
2005-07-27 16:03:53,4.99,Terrence Gunderson,terrence.gunderson@sakilacustomer.org,Robbers Joon,2006,2.99,102,PG-13
2005-07-27 19:48:12,3.99,Terrence Gunderson,terrence.gunderson@sakilacustomer.org,Won Dares,2006,2.99,105,PG
2005-07-30 10:51:27,2.99,Terrence Gunderson,terrence.gunderson@sakilacustomer.org,Ship Wonderland,2006,2.99,104,R
2005-07-30 13:23:20,2.99,Terrence Gunderson,terrence.gunderson@sakilacustomer.org,Racer Egg,2006,2.99,147,NC-17
2005-07-30 18:32:51,4.99,Terrence Gunderson,terrence.gunderson@sakilacustomer.org,California Birds,2006,4.99,75,NC-17
2005-07-30 23:56:54,0.99,Terrence Gunderson,terrence.gunderson@sakilacustomer.org,Dancing Fever,2006,0.99,144,G
2005-07-31 01:41:48,4.99,Terrence Gunderson,terrence.gunderson@sakilacustomer.org,Jersey Sassy,2006,4.99,60,PG
2005-07-31 05:02:00,2.99,Terrence Gunderson,terrence.gunderson@sakilacustomer.org,Bill Others,2006,2.99,93,PG
2005-07-31 11:51:46,10.99,Terrence Gunderson,terrence.gunderson@sakilacustomer.org,Mine Titans,2006,4.99,166,PG-13
2005-07-10 11:56:18,3.99,Enrique Forsythe,enrique.forsythe@sakilacustomer.org,Sunset Racer,2006,0.99,48,NC-17
2005-07-11 02:04:12,2.99,Enrique Forsythe,enrique.forsythe@sakilacustomer.org,Berets Agent,2006,2.99,77,PG-13
2005-07-11 02:05:32,0.99,Enrique Forsythe,enrique.forsythe@sakilacustomer.org,Timberland Sky,2006,0.99,69,G
2005-07-11 12:09:51,4.99,Enrique Forsythe,enrique.forsythe@sakilacustomer.org,Trading Pinocchio,2006,4.99,170,PG
2005-07-12 20:50:48,4.99,Enrique Forsythe,enrique.forsythe@sakilacustomer.org,Bucket Brotherhood,2006,4.99,133,PG
2005-07-31 20:31:18,3.99,Enrique Forsythe,enrique.forsythe@sakilacustomer.org,Northwest Polish,2006,2.99,172,PG
2005-07-09 05:59:12,0.99,Freddie Duggan,freddie.duggan@sakilacustomer.org,Motions Details,2006,0.99,166,PG
2005-07-09 17:34:11,4.99,Freddie Duggan,freddie.duggan@sakilacustomer.org,Saturn Name,2006,4.99,182,R
2005-07-10 11:36:32,2.99,Freddie Duggan,freddie.duggan@sakilacustomer.org,Network Peak,2006,2.99,75,PG-13
2005-07-12 03:34:50,2.99,Freddie Duggan,freddie.duggan@sakilacustomer.org,Flatliners Killer,2006,2.99,100,G
2005-07-28 13:57:35,4.99,Freddie Duggan,freddie.duggan@sakilacustomer.org,Stepmom Dream,2006,4.99,48,NC-17
